height_map envu: number_of_rows = 40, number_of_columns = 40
my_vehicle->iID = 508
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032, Qt.y = 0.000000, R.y = 0.528032, Rt.y = 0.000000, S.y = 0.528032, St.y = 0.000000
P.y = 0.528032, Pt.y = 0.000000, Q.y = 0.528032,
